sentiment,username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags
,Blinklashclub,FALSE,35,"What is the #BeautyTrends 2022?

https://t.co/dn2ScBWTuU",2022-06-06 15:14:33+00:00,Argentina,0,0,0,https://twitter.com/Blinklashclub/status/1533829703026495488,['BeautyTrends']
,misscherrybee,FALSE,36,"Say Yes To Results 🤩 &amp; Make Your Purchase Today ! Click The Link Below &amp; Shop Our “Self Care Sunday Kit” To Get Results Like These!
https://t.co/cTpa6kb06x #BlackOwnedBusiness #acne #blemishes #clearskin #skin #skincare #results #beforeandafter #goals https://t.co/NnjTbUoiJh",2022-08-17 16:36:17+00:00,Argentina,0,0,0,https://twitter.com/misscherrybee/status/1559942199911088130,"['BlackOwnedBusiness', 'acne', 'blemishes', 'clearskin', 'skin', 'skincare', 'results', 'beforeandafter', 'goals']"
,ktnhome_,FALSE,22113,"This week on #TheSkinTherpayShow , we will be learning more about Skin Technology. THIS SUNDAY with @Joey_Muthengi on @ktnhome_ Don’t Miss!! @SkinTherapytv

#skintherapy #skincare #skinroutine #beautytips #beautyhacks #skincaretips
#skintherapyshow 💕🇰🇪 https://t.co/c86k8s7Uud",2022-08-06 13:30:00+00:00,Argentina,0,1,3,https://twitter.com/ktnhome_/status/1555909053259317248,"['TheSkinTherpayShow', 'skintherapy', 'skincare', 'skinroutine', 'beautytips', 'beautyhacks', 'skincaretips', 'skintherapyshow']"
,MUAHXX__,FALSE,2077,"Makeup Tip #6:
When contouring your nose use a color two shades darker than your skin tone, this amplifies the natural shadows on your face and sculpts out your nose in the way you want it too look!
#makeupideas #fashion #love #makeupoftheday #bridalmakeup #makeuphacks #mua #NYC",2022-08-18 20:00:00+00:00,Argentina,0,1,1,https://twitter.com/MUAHXX__/status/1560355855605932035,"['6', 'makeupideas', 'fashion', 'love', 'makeupoftheday', 'bridalmakeup', 'makeuphacks', 'mua', 'NYC']"
,pursue_2_b,FALSE,24,"1.5""X3"" U Part Wig Cap hair net Elastic for Making Wig Mesh dome Cap Mesh Cap #brazilianhair #hairgoals https://t.co/XstAq4wpS5 https://t.co/5sXIo23sBj",2022-08-27 03:13:17+00:00,Argentina,0,0,0,https://twitter.com/pursue_2_b/status/1563363997461598209,"['brazilianhair', 'hairgoals']"
,iamsosaswife,FALSE,19,Follow me on TikTok to see the whole video @CurologyUSA #newskincare #views #TikTokviral https://t.co/cZjFeSlBTX,2022-06-25 22:20:22+00:00,Argentina,1,0,1,https://twitter.com/iamsosaswife/status/1540822234683645954,"['newskincare', 'views', 'TikTokviral']"
,CatriceSA,FALSE,7961,"All eyes on: HYALURONIC ACID.💦  To give your complexion the ultimate hydration boost, check out our #vegan hydro skin care essential:

☔️ #leavingsoon CATRICE Hydro Plumping Serum

#skincare #new #newskincare #skincarejunky #skincaremusthave https://t.co/HvpHMNWHqx",2022-03-26 11:27:01+00:00,Argentina,0,0,7,https://twitter.com/CatriceSA/status/1507680516971110405,"['vegan', 'leavingsoon', 'skincare', 'new', 'newskincare', 'skincarejunky', 'skincaremusthave']"
,GeraldineAmoah,FALSE,17,"Hajia Bintu gets many gushing over her after a video showing before and after makeup look pops online Read more: 
#makeup #Ghanagirls
https://t.co/rRlqAWCyNN",2022-08-30 23:12:49+00:00,Argentina,0,0,1,https://twitter.com/GeraldineAmoah/status/1564753033002729479,"['makeup', 'Ghanagirls']"
,luve_cali,FALSE,35,"NYC visit!  This place has changed, I still love it. #NYC #makeup #californiagirl https://t.co/MxE3I0Vd5U",2022-08-30 19:10:07+00:00,Argentina,2,0,5,https://twitter.com/luve_cali/status/1564691955115855874,"['NYC', 'makeup', 'californiagirl']"
,swagmeeacademy,FALSE,0,"Wedding season is on its way and every bride wants to look the best on her special day. Now easily create fabulous bridal makeup &amp; beautiful stories with Swagmee Academy. 

#swagmee #swagmeeacademy #makeup #makeuptransformation #makeuplook #bridalmakeup #bridalwear #bridallook https://t.co/3DPw3LULcw",2022-08-20 12:32:52+00:00,Argentina,0,1,1,https://twitter.com/swagmeeacademy/status/1560968106822221824,"['swagmee', 'swagmeeacademy', 'makeup', 'makeuptransformation', 'makeuplook', 'bridalmakeup', 'bridalwear', 'bridallook']"
,trendyncozy,FALSE,5,#beauty #followme Leopard Printed Split Skirt https://t.co/uES2oMQIsX https://t.co/jkIFNRwvJh,2022-08-30 23:39:35+00:00,Argentina,0,0,0,https://twitter.com/trendyncozy/status/1564759767674937345,"['beauty', 'followme']"
,mettalusso,FALSE,100,"Who Wouldn't Want This? Some Days A Little Shimmer Is All It Takes.....@thechristinerep #creator #femalefounder #celebrity product #designer
#makeupbrushes #skincareroutine #skincaretips #makeup #makeupideas #makeuproutine #makeuptutorial #naturalmakeup  #beautycommunity https://t.co/38AdE9v8iE",2022-08-30 19:21:19+00:00,Argentina,0,1,2,https://twitter.com/mettalusso/status/1564694774518538241,"['creator', 'femalefounder', 'celebrity', 'designer', 'makeupbrushes', 'skincareroutine', 'skincaretips', 'makeup', 'makeupideas', 'makeuproutine', 'makeuptutorial', 'naturalmakeup', 'beautycommunity']"
,jamesadisai,FALSE,372,How has your new year been going? We just want to hello with stunning pictures of our talented client. She was with us for a personal #makeuplessons and delivered a great result “Grade A”🌹. More info https://t.co/csuJ5XLesU #makeuplessonslondon #makeuptutorial #makeuplesson https://t.co/R1bB14EukF,2022-01-14 14:10:31+00:00,Argentina,0,0,0,https://twitter.com/jamesadisai/status/1481992124715487237,"['makeuplessons', 'makeuplessonslondon', 'makeuptutorial', 'makeuplesson']"
,katie_plackett,FALSE,3,"Discover your fave hair serum and boost your Advance Techniques hair regime with this fab 2 for £7 offer. Pick out the serum to complement your shampoo &amp; conditioner, for great results 💜
https://t.co/D5r4VJkM6O
#Avon #AdvanceTechniques #HairGoals #SalonHair https://t.co/H0hz6wY6kh",2022-08-30 18:50:12+00:00,Argentina,0,0,0,https://twitter.com/katie_plackett/status/1564686945573298176,"['Avon', 'AdvanceTechniques', 'HairGoals', 'SalonHair']"
,kennedycreate22,FALSE,840,"Finally, Our NEW Office is Finished. Whew! 😅 New Cabinet Storage Unit, New Stainless Table and Load of Space for Formulating, Designing and Creating. 🌟 🥳 
#newofficespace #artstudio #craftcenter #skincare #artist #artsandcrafts #officetransformation #artgallery https://t.co/nrWP6sAhWb",2022-07-02 20:06:52+00:00,Mexico,0,0,1,https://twitter.com/kennedycreate22/status/1543325353476857864,"['newofficespace', 'artstudio', 'craftcenter', 'skincare', 'artist', 'artsandcrafts', 'officetransformation', 'artgallery']"
,ShreemMadhava,FALSE,2,"⭐️Shreem Madhava Hair Care Clinic - 𝑩𝒆𝒔𝒕 𝑯𝒂𝒊𝒓 𝑻𝒓𝒂𝒏𝒔𝒑𝒍𝒂𝒏𝒕 𝑪𝒍𝒊𝒏𝒊𝒄 𝒊𝒏 𝑷𝒐𝒏𝒅𝒊𝒄𝒉𝒆𝒓𝒓𝒚 𝒂𝒏𝒅 𝑽𝒊𝒍𝒍𝒖𝒑𝒖𝒓𝒂𝒎.⭐🧰🧰
📲 9629038999
https://t.co/zsm7l2If2U
#haircare #haircarespecialist #hairrepair #hairgoals #hairtreatment #haircareprofessional https://t.co/SMpRxJP7z7",2022-08-26 15:17:20+00:00,Argentina,0,0,0,https://twitter.com/ShreemMadhava/status/1563183822136496129,"['haircare', 'haircarespecialist', 'hairrepair', 'hairgoals', 'hairtreatment', 'haircareprofessional']"
,TaraLyons_ie,FALSE,159,"Congrats to Kathy Halvey who is the Winner of the June Competition.

July giveaway announced here shortly!
#dermalogicagiveaway
#dermalogica
#skincareroutine #dermalogicatara #dermalogicaproducts https://t.co/i8VZE91wvx",2022-07-01 05:03:41+00:00,Argentina,0,0,0,https://twitter.com/TaraLyons_ie/status/1542735670397001728,"['dermalogicagiveaway', 'dermalogica', 'skincareroutine', 'dermalogicatara', 'dermalogicaproducts']"
,IbcMangai,FALSE,611,"Vetiver Oil for Glowing Skin | Home Remedies for Dandruff | Skin Care | Hair Care | IBC Mangai

WATCH NOW --&gt; https://t.co/xyCuOJdu0C

#vetiver #vetiveroil #glowingskin #softskin #dandruff #skincare #haircare #ibcmangai https://t.co/vdFKb8EoKK",2022-08-27 04:45:19+00:00,Argentina,0,0,0,https://twitter.com/IbcMangai/status/1563387157502636033,"['vetiver', 'vetiveroil', 'glowingskin', 'softskin', 'dandruff', 'skincare', 'haircare', 'ibcmangai']"
,chachafance,FALSE,5202,"Save 10% on MOHOPE's moisturizing sheet masks.
#coupons #sales #deals #amazondeals #skincare #beauty #facemasks #facialmask 

https://t.co/WHO1qvhsa8 https://t.co/78PIUoTl8T",2022-08-28 03:11:18+00:00,Trinidad and Tobago,0,0,0,https://twitter.com/chachafance/status/1563725885382991872,"['coupons', 'sales', 'deals', 'amazondeals', 'skincare', 'beauty', 'facemasks', 'facialmask']"
,orchidsretreat,FALSE,667,"#WellnessWednesday DYNAMIC SKIN RECOVERY SPF50

Provides long-lasting hydration and critical protection against UV light.
Helps control the triggers that lead to skin ageing when used daily. 

Available https://t.co/0Cqo0uIZYT 
#skincare #dermalogica #summerskin https://t.co/K2jSZIH8NB",2022-07-07 03:30:14+00:00,Argentina,0,0,0,https://twitter.com/orchidsretreat/status/1544886479763144705,"['WellnessWednesday', 'skincare', 'dermalogica', 'summerskin']"
,AdvenNaturals,FALSE,593,"Adven Naturals D-Acne Face Wash
A POWERFUL ACNE CLEANSER FOR THIS MONSOON

Buy Now https://t.co/xGAkh5R1JB
#facewash #AdvenNaturals #facewash #antiacnefacewash #AntiAcne #healthyskin #dailyskincare #pimplefreeskin #skincare #facewashforpimples @ADVENBIOTECH @AdvenNaturals https://t.co/TCVPDA6qUC",2022-07-15 12:08:00+00:00,Argentina,0,0,1,https://twitter.com/AdvenNaturals/status/1547915883745624064,"['facewash', 'AdvenNaturals', 'facewash', 'antiacnefacewash', 'AntiAcne', 'healthyskin', 'dailyskincare', 'pimplefreeskin', 'skincare', 'facewashforpimples']"
,WrinklesEyeBags,FALSE,1722,Face training routines for improving hollow eye sockets https://t.co/4Mo0uRVReM #facecare,2022-08-21 13:19:44+00:00,Argentina,0,0,0,https://twitter.com/WrinklesEyeBags/status/1561342288701407233,['facecare']
,TheJerseyCo,FALSE,1769,"A NEW Dermalogica FREE GIFT 🎁

Completely FREE when you spend £100 on Dermalogica!
This kit is filled with products worth a massive £48!

#dermalogica #dermalogicafreegifts #freegifts #welovefreestuff #freebies #jerseybeautycompany #giftwithpurchases #freegift https://t.co/zmY1gEcUtS",2022-07-01 18:30:40+00:00,Argentina,0,0,0,https://twitter.com/TheJerseyCo/status/1542938753911627778,"['dermalogica', 'dermalogicafreegifts', 'freegifts', 'welovefreestuff', 'freebies', 'jerseybeautycompany', 'giftwithpurchases', 'freegift']"
,charterofrights,FALSE,1369,SIGN: Pass #NewYork Ban on Selling #Cosmetics Cruelly Tested on #Animals https://t.co/nyVHnxWRQy,2022-08-30 19:46:14+00:00,Argentina,0,0,0,https://twitter.com/charterofrights/status/1564701045942812672,"['NewYork', 'Cosmetics', 'Animals']"
,AllNaija_Trends,FALSE,1071,"Beauty DIY: Get the perfect at-home mani/pedi in 5 easy steps
https://t.co/vlBcnkNyOL

#nigeria #africa #black #trends #beauty #beautytrends #beautytips #beautydiy #peterobithenationalist #allnaijatrends https://t.co/erFo9rxr9D",2022-07-04 15:05:32+00:00,Argentina,0,0,1,https://twitter.com/AllNaija_Trends/status/1543974296799907840,"['nigeria', 'africa', 'black', 'trends', 'beauty', 'beautytrends', 'beautytips', 'beautydiy', 'peterobithenationalist', 'allnaijatrends']"
,Dilshad50222049,FALSE,15,"Some natural remedies you can apply in your scalp and feel the magic.
#hairgrowth #hair #haircare #naturalhair #healthyhair #hairgoals #hairloss #hairstyles #beauty #curlyhair #hairtransformation #natural #longhair #protectivestyles 
Read more: https://t.co/q6XWUk8HZ8",2022-08-28 20:16:07+00:00,Argentina,0,0,0,https://twitter.com/Dilshad50222049/status/1563983788689932288,"['hairgrowth', 'hair', 'haircare', 'naturalhair', 'healthyhair', 'hairgoals', 'hairloss', 'hairstyles', 'beauty', 'curlyhair', 'hairtransformation', 'natural', 'longhair', 'protectivestyles']"
,TheSkinsmith,FALSE,6327,"Spot treat breakouts, uneven skin &amp; wrinkles with our targeted treatment pens. Active botanicals target areas of concern, use daily both morning &amp; night for best results. 📸@eminenceorganics #targetedtreatments #spottreatment #brightskin #firmskin #clearskin #activebotanicals https://t.co/UyWzri9Gnf",2022-08-30 10:11:08+00:00,Argentina,0,0,3,https://twitter.com/TheSkinsmith/status/1564556316097609728,"['targetedtreatments', 'spottreatment', 'brightskin', 'firmskin', 'clearskin', 'activebotanicals']"
,bdelliumtools,FALSE,6426,"Click the link to shop 🛍️ https://t.co/IvYHU39625
⠀
For That Professional Touch ⠀
""The b is silent"" [DELL-ee-uhm] ⠀
⠀
#bdelliumtools #makeupbrushes #makeup #makeupartist #travel",2022-08-30 18:18:54+00:00,Argentina,0,0,1,https://twitter.com/bdelliumtools/status/1564679068124975104,"['bdelliumtools', 'makeupbrushes', 'makeup', 'makeupartist', 'travel']"
,HairBlacktree,FALSE,56,"Grab your lashes and give them a good ole cleaning!
You’ll need your preferred lash cleanser or a warm soapy solution, tweezers, and a mascara brush! *This lash cleaning process is meant for lash strips*
-----
🌐 https://t.co/Hpah4584AS
.
#blacktreehair #beautyshop #beauty https://t.co/qLH6YIr2kl",2022-08-30 21:14:13+00:00,Argentina,0,0,0,https://twitter.com/HairBlacktree/status/1564723185509179394,"['blacktreehair', 'beautyshop', 'beauty']"
,amz_inspires,FALSE,1178,"🍊 Vitamin C is my fave beauty ingredient for a glowing complexion, and this full skincare regime of radiance-boosting products is just the thing 🧡 Available now, all 3 for £26

#Avon #Beauty #AvonBeauty #AvonSkincare #Skincare #SkincareOffers #Anew #VitaminC #GlowingSkin https://t.co/5JxTAhHczR",2022-08-27 09:35:38+00:00,Argentina,0,1,0,https://twitter.com/amz_inspires/status/1563460216825708545,"['Avon', 'Beauty', 'AvonBeauty', 'AvonSkincare', 'Skincare', 'SkincareOffers', 'Anew', 'VitaminC', 'GlowingSkin']"
,Katstiendita,FALSE,54,"3pc Set Wet n Wild Large Eyeshadow Makeup Brush Round Tip Soft Touch NEW 77802478603 | eBay 3 Piezas de Brochas para los ojos con la punta redonda #wetnwild #eyeshadowbrush #new #forsale #sellingnow #makeup #face #eyes #eyeshadow #deventa #nuevo #ojos 
https://t.co/jsS6SE4Yu0 https://t.co/GuU2Cdrx4a",2022-08-30 18:24:35+00:00,Argentina,0,0,0,https://twitter.com/Katstiendita/status/1564680497711947776,"['wetnwild', 'eyeshadowbrush', 'new', 'forsale', 'sellingnow', 'makeup', 'face', 'eyes', 'eyeshadow', 'deventa', 'nuevo', 'ojos']"
,DrJasmineWorld,FALSE,76,"“A little beauty is preferable to much wealth.” Saadi

#makesenseofyourworld; #beauty

🖌️Pericusmaximus https://t.co/DuG0CJdGV2",2022-08-30 22:09:05+00:00,Argentina,0,0,1,https://twitter.com/DrJasmineWorld/status/1564736995917701127,"['makesenseofyourworld', 'beauty']"
,about_derm,FALSE,1,"A skincare routine may sound like high maintenance, but in reality, the steps for good skin care are not only necessary, they're easy to implement too.

#skincaretip #skincare #skincareroutine #skincaretips #skincareproducts #skincareroutines #healthyskin #beauty #skincarelover https://t.co/4rsFkujEHN",2022-08-16 20:42:16+00:00,Argentina,0,0,0,https://twitter.com/about_derm/status/1559641716038471680,"['skincaretip', 'skincare', 'skincareroutine', 'skincaretips', 'skincareproducts', 'skincareroutines', 'healthyskin', 'beauty', 'skincarelover']"
,JennKoDesign,FALSE,1149,Stunning #Vintage #Jewelry sale ends tomorrow @JennKoDesign https://t.co/98vFN7KVH4 #fashion #style #beauty #women #tuesdayvibe https://t.co/yA7VlIkHc6,2022-08-30 20:44:45+00:00,Argentina,0,2,1,https://twitter.com/JennKoDesign/status/1564715771049443328,"['Vintage', 'Jewelry', 'fashion', 'style', 'beauty', 'women', 'tuesdayvibe']"
,MyHLshop,FALSE,1,#skincaretips #healthyskin #bestdeals #mystore Advanced Repair Scalp Treatment https://t.co/OJim7oimSt https://t.co/pTSQaB4w9E,2022-08-29 18:38:01+00:00,Argentina,0,0,0,https://twitter.com/MyHLshop/status/1564321490954330112,"['skincaretips', 'healthyskin', 'bestdeals', 'mystore']"
,joylilacbeauty,FALSE,1493,fmg Cashmere Lipcream Essence in Summer Berry!  Love this for fall!  #makeup #motd #lotd #fallmakeup #makeuplooks #fallmakeuplooks shop here:  https://t.co/Pm7i8CkLuw https://t.co/r4aBmFWc6K,2022-08-30 19:16:06+00:00,Argentina,0,1,0,https://twitter.com/joylilacbeauty/status/1564693462519365633,"['makeup', 'motd', 'lotd', 'fallmakeup', 'makeuplooks', 'fallmakeuplooks']"
,DrSm52506562,FALSE,102,"Pamper your HAIR&amp;BODY with the delicious, nutritious and hydrating properties of natural sweet ALMOND OIL.A simple and healthy treat for silky-soft SKIN&amp;HAIR 

Price:#6,290 only.
#oriflamenigeria #Auntyadaa #Dorathyspyce #emarald_signature #skincare #hairproducts https://t.co/YJrWDmIuLn",2022-08-23 10:00:19+00:00,Argentina,0,1,1,https://twitter.com/DrSm52506562/status/1562016881086693377,"['6', 'oriflamenigeria', 'Auntyadaa', 'Dorathyspyce', 'emarald_signature', 'skincare', 'hairproducts']"
,ClaireCre8tes,FALSE,5789,Guys are lucky not having to wear #makeup I hate how that stuff makes my skin feel but I also hate having zits. Hmm 🧐 https://t.co/cTqQ5gBhUM,2022-05-26 00:26:22+00:00,Mexico,0,0,0,https://twitter.com/ClaireCre8tes/status/1529619921482747905,['makeup']
,DailyVanitySG,FALSE,916,"23 exciting new beauty launches coming our way this September, including drops from Dior, Charlotte Tilbury &amp; Glow Recipe: https://t.co/Bvu2GePAGo #beautylaunches #newbeautyproducts #newmakeup #newskincare https://t.co/EhRkrEFZsC",2022-08-30 13:00:00+00:00,Argentina,0,0,0,https://twitter.com/DailyVanitySG/status/1564598813074939904,"['beautylaunches', 'newbeautyproducts', 'newmakeup', 'newskincare']"
,Dizzy36852202,FALSE,15,"Problems with #fizzy and oily hairs is very common for me 😭😅😂 even if I wash my hairs for half an hour on Sunday , max by Tuesday evening , Fizzing hairs say a 'Hii' to me without much efforts. 🙂🙂😊😊 #hairgoals https://t.co/l7osaWQGXL",2022-08-25 19:45:55+00:00,Argentina,0,0,0,https://twitter.com/Dizzy36852202/status/1562889025538600960,"['fizzy', 'hairgoals']"
,Sullivan1K,FALSE,278,"Come in to have a consult with one of our nurse injectors to determine your course of treatment !! 

We hope your day is as smooth as your forehead !!

Call today 410-571-1280

#dysport #botox #juvederm #restylane #fillers #beauty #skincare #lipfiller #antiaging #filler #medspa # https://t.co/TSnWPL6CET",2022-08-30 19:30:31+00:00,Argentina,0,0,0,https://twitter.com/Sullivan1K/status/1564697088176582656,"['dysport', 'botox', 'juvederm', 'restylane', 'fillers', 'beauty', 'skincare', 'lipfiller', 'antiaging', 'filler', 'medspa']"
,karen_amerson,FALSE,11,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Lilypad4758611 #poshmark #fashion #style #shopmycloset #karenscott #kuhl #dermalogica: https://t.co/SxZa99q5Yp https://t.co/rQpKeaiJX1,2022-08-21 20:29:05+00:00,Argentina,0,0,0,https://twitter.com/karen_amerson/status/1561450339361992704,"['poshmark', 'fashion', 'style', 'shopmycloset', 'karenscott', 'kuhl', 'dermalogica']"
,Sweetestmoonuk,FALSE,2509,"Can't wait to use these in a bit. @revolutionskincare
.
.
.
.
.
#new #newskincare #treat #freshlook #healthy #clean #fresh #cpblog #cpmum #cp #cererbralpalsyawareness https://t.co/7wCkT8bIAl https://t.co/r9mRrz14sO",2022-08-20 22:19:53+00:00,Argentina,0,0,1,https://twitter.com/Sweetestmoonuk/status/1561115835141394432,"['new', 'newskincare', 'treat', 'freshlook', 'healthy', 'clean', 'fresh', 'cpblog', 'cpmum', 'cp', 'cererbralpalsyawareness']"
,Transformulas,FALSE,11449,"Cover all of your bank holiday sins with our Flawless EyeRetouch 2-in-1 serum concealer! 🫣
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Read more about this miracle worker by clicking the link in our bio now!🤩

#skincare #skincareroutine #skincaretips #concealer #mua #makeup https://t.co/Lh2CZTo1ci",2022-08-30 15:05:52+00:00,Argentina,0,0,0,https://twitter.com/Transformulas/status/1564630487498383361,"['skincare', 'skincareroutine', 'skincaretips', 'concealer', 'mua', 'makeup']"
,UnsettlingYeti,FALSE,18,"viewers pick w/ my SugarPill cosmetics Collection plus full beat
#makeup #makeuplive #makeuptransformation #sugarpillcosmetics #winkylux #fentybeauty #kittycoquette #indiemakeupbrands
 https://t.co/kYtBrhMGup",2022-08-12 22:30:44+00:00,Argentina,0,0,0,https://twitter.com/UnsettlingYeti/status/1558219460175077377,"['makeup', 'makeuplive', 'makeuptransformation', 'sugarpillcosmetics', 'winkylux', 'fentybeauty', 'kittycoquette', 'indiemakeupbrands']"
,SpaSciences,FALSE,530,"#Discover your best skin yet through clinically effective #beauty treatments and #skin care! #veganskincare #dermatologistapproved #clearskin
https://t.co/khJaptDvQc",2022-08-30 13:00:01+00:00,Argentina,0,0,0,https://twitter.com/SpaSciences/status/1564598818485575680,"['Discover', 'beauty', 'skin', 'veganskincare', 'dermatologistapproved', 'clearskin']"
,RobertL21199506,FALSE,106,Shopping at MAC (Part 7) 😳 #makeup #shorts #comedy https://t.co/91vW0kYJz2 via @YouTube,2022-08-30 20:54:08+00:00,Argentina,0,0,0,https://twitter.com/RobertL21199506/status/1564718133641973761,"['makeup', 'shorts', 'comedy']"
,Michael_Marcus,FALSE,981,"Facial Exfoliation Guide: When, How and Why? https://t.co/qHyadE7xkt #mondayblogs #skincare #skincaretips #exfoliation #exfoliate",2022-08-29 18:02:54+00:00,Argentina,0,0,0,https://twitter.com/Michael_Marcus/status/1564312650326081537,"['mondayblogs', 'skincare', 'skincaretips', 'exfoliation', 'exfoliate']"
,KarisaMae_,FALSE,1,"Would you like to see more? 🙈😘
#lingerie #seethrough #skinlove #selfiequeen https://t.co/VaGrM2P8xd",2022-08-24 17:52:27+00:00,Argentina,0,0,0,https://twitter.com/KarisaMae_/status/1562498082599604226,"['lingerie', 'seethrough', 'skinlove', 'selfiequeen']"
,makeupmapassion,FALSE,86,"The most common way people give up their power is by thinking they don't have any…

#makeupturorial #makeupgoals #makeupidea #makeuplove #glammakeup #mua #makeuppro #makeuptransformation #makeuptime #makeuptutorial https://t.co/jcRIkEgH3l",2022-08-27 22:53:02+00:00,Argentina,0,1,1,https://twitter.com/makeupmapassion/status/1563660891186405376,"['makeupturorial', 'makeupgoals', 'makeupidea', 'makeuplove', 'glammakeup', 'mua', 'makeuppro', 'makeuptransformation', 'makeuptime', 'makeuptutorial']"
,DrugStoreNews,FALSE,12250,This latest column from @HRG_Inc's Megan Moyer examines how #beautytrends thus far can be traced back to as early as 2020.  https://t.co/5msaHBz6Sm 💄 🛍,2022-07-14 16:03:46+00:00,Argentina,0,1,1,https://twitter.com/DrugStoreNews/status/1547612831276666880,['beautytrends']
,FashionEdits,FALSE,11800,"Unfortunately, wrinkles typically become visible once you cross the golden age of 40, but it is a graceful part of aging. Fine lines and creases start appearing on the skin of your face, which deepen as you get older.  #Hyperpigmentation #skintips

https://t.co/VdrMimqEAl https://t.co/9X0R1c2vIa",2022-08-23 12:00:47+00:00,Argentina,0,222,0,https://twitter.com/FashionEdits/status/1562047194735284224,"['Hyperpigmentation', 'skintips']"
,EmaniCosmetics,FALSE,2631,"Jamie Q looking fresh in her Spring Look using Emani Products 😍 So gorgeous! 👏

#emani #emanicosmetics #vegan #natural #skincare #nontoxic #crueltyfree #primer #serum #makeup #makeuproutine #makeupoftheday #motd https://t.co/5wqLkWnXrO",2022-08-22 18:00:43+00:00,Argentina,0,0,1,https://twitter.com/EmaniCosmetics/status/1561775389332103169,"['emani', 'emanicosmetics', 'vegan', 'natural', 'skincare', 'nontoxic', 'crueltyfree', 'primer', 'serum', 'makeup', 'makeuproutine', 'makeupoftheday', 'motd']"
,TheWellholics,FALSE,1,"Remember all the skincare efforts are in vain if you don't use Sunscreen..!!

#skinstagram #skincare #sunscreen #sunscreenspray #wearsunscreen #skincare #antiaging #cleanskincare #sensitiveskin #skinroutine #healthyskincare #sunscreens #thewellholics https://t.co/wFkEuCgvvz",2022-08-05 09:53:21+00:00,Argentina,0,0,0,https://twitter.com/TheWellholics/status/1555492144575500289,"['skinstagram', 'skincare', 'sunscreen', 'sunscreenspray', 'wearsunscreen', 'skincare', 'antiaging', 'cleanskincare', 'sensitiveskin', 'skinroutine', 'healthyskincare', 'sunscreens', 'thewellholics']"
,Caribbeangurlpr,FALSE,39,The Proof is  here  the receipts 🎊 🗒 #hairgrowth #allcultures 👀 #hairproducts . Countdown begins Sept 23 website https://t.co/yjryo2XzHr,2022-08-30 14:22:51+00:00,Argentina,0,0,0,https://twitter.com/Caribbeangurlpr/status/1564619664478683136,"['hairgrowth', 'allcultures', 'hairproducts']"
,SalwazBeauty,FALSE,7,"Our Lykkegaard Relaxing Body Wash nurture, soften your skin, gives an extra boost of moisture &amp; wash away remains of environmental pollution.

https://t.co/rMv0II2dXv

#lykkegaard #bodywash #skincare #naturalskincare #skincareproducts #skincareroutine #beautifulskin #cleanbeauty https://t.co/ffeNYovoCc",2022-08-29 21:30:02+00:00,Argentina,0,0,0,https://twitter.com/SalwazBeauty/status/1564364777731801094,"['lykkegaard', 'bodywash', 'skincare', 'naturalskincare', 'skincareproducts', 'skincareroutine', 'beautifulskin', 'cleanbeauty']"
,rausha_in,FALSE,1,"Say no to dry skin and yes to Rausha DN Face Cream!
#rausha #dnfacecream
.
.
.
#carewithrausha #facecream #facecreamformen #facecreamforwomen #facecare #facecaretips  #skin #skincare #skincaretips #herbalife #herbalproducts #naturalbeauty #naturalskincare #naturalingredients https://t.co/hewqWA0ocj",2022-08-12 08:46:33+00:00,Argentina,0,1,0,https://twitter.com/rausha_in/status/1558012046658023424,"['rausha', 'dnfacecream', 'carewithrausha', 'facecream', 'facecreamformen', 'facecreamforwomen', 'facecare', 'facecaretips', 'skin', 'skincare', 'skincaretips', 'herbalife', 'herbalproducts', 'naturalbeauty', 'naturalskincare', 'naturalingredients']"
,digitalnewss,FALSE,214,"Watch: Rashmika Mandanna is giving you a golden opportunity to take makeup lessons from her 

Follow Us on @iwmbuzz 

 #GoldenOpportunity #makeuplessons #RashmikaMandanna

https://t.co/oqsLZrvBLA",2022-06-13 05:33:13+00:00,Argentina,0,0,0,https://twitter.com/digitalnewss/status/1536220121378988032,"['GoldenOpportunity', 'makeuplessons', 'RashmikaMandanna']"
,vickyparrettpt,FALSE,194,"🍊 Vitamin C is my fave beauty ingredient for a glowing complexion, and this total skincare regime of radiance-boosting products is just the thing 🧡 3 for £26

https://t.co/CmLQswDlvX

#Avon #VitaminC #GlowingSkin https://t.co/lxd81urR79",2022-08-29 17:40:44+00:00,Argentina,0,0,0,https://twitter.com/vickyparrettpt/status/1564307075856998404,"['Avon', 'VitaminC', 'GlowingSkin']"
,DFWBeautyGuide,FALSE,1130,Is #grungebeauty back? Would you try #bleachedbrows ... ✔️✔️✔️ Let us know. #beautytrends #90sbeauty #transformationtuesday #kardashian #bellahadid #lizzo #beautymarketingGAL #DFWbeautyguide https://t.co/vn9BfoQjNo,2022-06-29 00:31:06+00:00,Argentina,0,0,0,https://twitter.com/DFWBeautyGuide/status/1541942299197947906,"['grungebeauty', 'bleachedbrows', 'beautytrends', '90sbeauty', 'transformationtuesday', 'kardashian', 'bellahadid', 'lizzo', 'beautymarketingGAL', 'DFWbeautyguide']"
