sentiment,username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags
0,CariMed_JA,FALSE,750,"@danielaapryl_ Unboxing her gift package from @ariskincare⁠
⁠
⁠
#skincare #ariskincare ⁠
#beauty #skin #natural #skincareroutine #healthyskin https://t.co/wBkmn6J33r",2022-08-30 21:23:06+00:00,Argentina,0,0,1,https://twitter.com/CariMed_JA/status/1564725420599173126,"['skincare', 'ariskincare', 'beauty', 'skin', 'natural', 'skincareroutine', 'healthyskin']"
1,realeaskincare,FALSE,6,"We believe that skincare is healthcare.  Healing and nourishing the skin from the inside out is one of our many values.  Our founder &amp; alchemist, Nick, shares how the adaptogen Ashwagandha can benefit your skin from within  ✨ #ashwagandha #cleanskincare #skintips #ecobeauty https://t.co/FV38TVvq6Z",2022-08-22 19:15:44+00:00,Argentina,0,0,1,https://twitter.com/realeaskincare/status/1561794265533005824,"['ashwagandha', 'cleanskincare', 'skintips', 'ecobeauty']"
0,Chicago_Clinic,FALSE,17,Happy New Year! From all of us at Chicago Skin Clinic 🎊🥂 #dermtwitter #NewYear #NewSkincare,2022-01-01 06:08:54+00:00,Argentina,0,0,2,https://twitter.com/Chicago_Clinic/status/1477159879177560065,"['dermtwitter', 'NewYear', 'NewSkincare']"
1,wrapturespa,FALSE,370,"Less Stress, More Facials.

#skincare #citymj #organic #glowup https://t.co/6nIa4JtPYN",2022-08-30 21:00:06+00:00,Argentina,0,0,0,https://twitter.com/wrapturespa/status/1564719635068600323,"['skincare', 'citymj', 'organic', 'glowup']"
1,TabakVictoria,FALSE,321,Wearing #SPF will not only prevent premature #wrinkles it can save your life. #antiaging #skintips https://t.co/B9nER48Xol,2022-08-24 02:59:10+00:00,Argentina,0,0,0,https://twitter.com/TabakVictoria/status/1562273279892766720,"['SPF', 'wrinkles', 'antiaging', 'skintips']"
0,Afyren,FALSE,510,"📢We are proud to announce the signing of 2 strategic contracts in the #cosmetics and #nutraceuticals markets🤝.

📰 Press Release: https://t.co/47RGzSoc9g

#biotech #greentech #bioeconomy",2022-08-30 07:52:16+00:00,Argentina,0,1,3,https://twitter.com/Afyren/status/1564521370377228289,"['cosmetics', 'nutraceuticals', 'biotech', 'greentech', 'bioeconomy']"
0,annoubai,FALSE,1,3 ml Roll On Glass Perfume Bottles #haircare #glowingskin https://t.co/uTdMAzSQmy https://t.co/nFrpkXwdij,2022-08-29 13:19:53+00:00,Argentina,0,0,0,https://twitter.com/annoubai/status/1564241427516690432,"['haircare', 'glowingskin']"
-1,CaptchaOfficial,FALSE,4,"There should be some alert 🔴 like ""Persons in front of you are different than they appear"" #SaveBoys 
.
.
.
.
.
#makeupartist #makeup #blunder #makeover #bride #makeuptransformation #mua #artist #artistsoninstagram #makeuptutorial #change #foundation #highlights https://t.co/DmcEkfzDWs",2022-08-05 04:57:33+00:00,Argentina,1,1,0,https://twitter.com/CaptchaOfficial/status/1555417702277165057,"['SaveBoys', 'makeupartist', 'makeup', 'blunder', 'makeover', 'bride', 'makeuptransformation', 'mua', 'artist', 'artistsoninstagram', 'makeuptutorial', 'change', 'foundation', 'highlights']"
0,centaurus_mall,FALSE,2164,"Grab the most exciting toys for your kids and enjoy with upto 20% off from Al-Fatah 

📌Ground Floor 

Visit The Centaurus Mall Now‼

#Centaurusmall #Sabmiltahai #Alfatah #BeautyTrends #Makeuplooks #Grocery #Makeup #Perfumes #Loreal #Shopping #Perfume #Home #Grocery #Fresh https://t.co/9hTZvDFnPU",2022-08-23 09:00:00+00:00,Argentina,0,0,0,https://twitter.com/centaurus_mall/status/1562001698868043778,"['Centaurusmall', 'Sabmiltahai', 'Alfatah', 'BeautyTrends', 'Makeuplooks', 'Grocery', 'Makeup', 'Perfumes', 'Loreal', 'Shopping', 'Perfume', 'Home', 'Grocery', 'Fresh']"
1,avon_amore,FALSE,7,"🍊 Vitamin C is my fave beauty ingredient for a glowing complexion, and this complete skincare regime of radiance-boosting heroes is just the thing 🧡 3 for £26

https://t.co/SZJ30KeTRh

#Avon #VitaminC #GlowingSkin https://t.co/k3q2G8ov6E",2022-08-28 11:10:25+00:00,Argentina,0,0,0,https://twitter.com/avon_amore/status/1563846457819545601,"['Avon', 'VitaminC', 'GlowingSkin']"
0,Dischem,FALSE,208981,"Serums, sheet masks, face creams, and more! Shop now and get 2+1 cheapest free on these NIVEA must-haves. #DisChemBestOfBeauty #Beauty #SkinCare #FaceCare",2022-08-18 07:00:00+00:00,Argentina,0,1,5,https://twitter.com/Dischem/status/1560159562358894592,"['DisChemBestOfBeauty', 'Beauty', 'SkinCare', 'FaceCare']"
1,Detoxing4Health,FALSE,2279,"Lose stubborn bellyfat, boostmetabolism, cutcravings, #clearskin, and #feelbetter https://t.co/SSFH4wyq3A #detoxrecipe",2022-08-19 08:35:56+00:00,Argentina,0,0,0,https://twitter.com/Detoxing4Health/status/1560546093334683649,"['clearskin', 'feelbetter', 'detoxrecipe']"
0,eyovaforhair,FALSE,273,"Grow Hair Faster Than You Expect 
Eyova Natural Egg Tonic For Mens
Free Shipping In India...✈️✈️✈️
Shop: https://t.co/Eipf7DezdX
#hairoil #haircare #hairgrowth #hair #healthyhair #naturalhair #natural #organic #tonic #hairgrowthoil #beauty #longhair #hairproducts #hairstyles https://t.co/QlyhRe8Omb",2022-08-23 11:32:27+00:00,Argentina,0,0,0,https://twitter.com/eyovaforhair/status/1562040063307173889,"['hairoil', 'haircare', 'hairgrowth', 'hair', 'healthyhair', 'naturalhair', 'natural', 'organic', 'tonic', 'hairgrowthoil', 'beauty', 'longhair', 'hairproducts', 'hairstyles']"
0,Paintedearthinc,FALSE,665,"Happy 4th of July. Enjoy 20% Off with code FIREWORKS22
.
.
#paintedearthskincare #booboogel #naturalskincarecompany #skincareroutine #skincaretips #skincareproducts @ Alpharetta, Georgia https://t.co/IsSSWpjzy6",2022-07-02 20:00:04+00:00,Mexico,0,0,0,https://twitter.com/Paintedearthinc/status/1543323641332600833,"['paintedearthskincare', 'booboogel', 'naturalskincarecompany', 'skincareroutine', 'skincaretips', 'skincareproducts']"
0,BenHouseLofts1,FALSE,16,It’s like therapy for the hair we stock a range of #SemidiLino #hairproducts - all available to purchase in our #salon in Tyldesley #GreaterManchester https://t.co/RGMMyYY2Gz,2022-08-30 09:30:00+00:00,Argentina,0,0,1,https://twitter.com/BenHouseLofts1/status/1564545965624803328,"['SemidiLino', 'hairproducts', 'salon', 'GreaterManchester']"
1,Foltenepharma,FALSE,6,"Foltene Eyelashes and Eyebrows Strengthening Mascara is used twice a day only to give amazing results after the first month of use.🤩

#Foltene #foltenepharmaindia #Eyelashes #Eyebrows #eyelashesgoals #eyelashtreatment #eyebrowtreatment #eyelashcare #eyelash #beauty #cosmetics https://t.co/yudYzTmObM",2022-08-30 10:54:31+00:00,Argentina,0,0,1,https://twitter.com/Foltenepharma/status/1564567233619427329,"['Foltene', 'foltenepharmaindia', 'Eyelashes', 'Eyebrows', 'eyelashesgoals', 'eyelashtreatment', 'eyebrowtreatment', 'eyelashcare', 'eyelash', 'beauty', 'cosmetics']"
1,PremBeautyNews,FALSE,4147,"Body glitter is the hottest beauty trend this summer, finds Cult Beauty
https://t.co/tZUm8dzV9T #trends #beauty #beautytrends #uk https://t.co/5k53iqySvg",2022-06-24 15:50:10+00:00,Argentina,0,0,2,https://twitter.com/PremBeautyNews/status/1540361649114255361,"['trends', 'beauty', 'beautytrends', 'uk']"
0,MySkinella,FALSE,378,"#ShowerYourSkin with Skinella’s dragon fruit face mask that gently exfoliates and deeply cleanses. Face this monsoon with new found radiance and freshness 🧚🏻‍♀️ ☀️

#monsoon #Skincare #Superfoods #monsoonseason #skincarelover #skincareroutines #skincaredaily  #dragonfruit #addtocart https://t.co/EmGgdHfpLo",2022-07-11 13:11:31+00:00,Argentina,0,1,2,https://twitter.com/MySkinella/status/1546482319762259968,"['ShowerYourSkin', 'monsoon', 'Skincare', 'Superfoods', 'monsoonseason', 'skincarelover', 'skincareroutines', 'skincaredaily', 'dragonfruit', 'addtocart']"
0,ThePeachyKat,FALSE,1359,"💕PeachyKat Lashes are back in stock!✨ Get yourself a pair today! ❤️🧡💛💚💙💜 Link in Bio!🥰
#SmallBusiness #lashes #makeup #egirl #gamergirl #support 

💖 https://t.co/WXz1j0B4qQ 💖 https://t.co/H1iSoodblr",2022-08-30 20:15:57+00:00,Argentina,0,3,14,https://twitter.com/ThePeachyKat/status/1564708523514159104,"['SmallBusiness', 'lashes', 'makeup', 'egirl', 'gamergirl', 'support']"
1,VCareAesthetics,FALSE,16,"Did you know?
Your skin works hard! Being the largest organ in your body, it regulates your temperature and fights against diseases and infection. It is only fair for you to return the favour by taking good care of it.

#DidYouKnow #SkinCare #SkinTips #Chennai",2022-08-16 04:30:00+00:00,Argentina,0,1,2,https://twitter.com/VCareAesthetics/status/1559397037120098304,"['DidYouKnow', 'SkinCare', 'SkinTips', 'Chennai']"
0,DanieleViktorm8,FALSE,97,"Poinsettia Tarot Bag with Vintage Button - Christmas Pouch Holds Cosmetics, Oracle Cards, Crystals and More 🎆
 #Cosmetics #Crystals #Christmas #pouch #VintageButton #PoinsettiaTarotBag #holds #Oracle #ChezBoyer #EtsyEmail
https://t.co/Vg0z0pxP5A",2022-08-30 13:30:32+00:00,Argentina,0,0,0,https://twitter.com/DanieleViktorm8/status/1564606498210459655,"['Cosmetics', 'Crystals', 'Christmas', 'pouch', 'VintageButton', 'PoinsettiaTarotBag', 'holds', 'Oracle', 'ChezBoyer', 'EtsyEmail']"
0,bttpassport,FALSE,3885,Looking for a new makeup brand that's perfect for #travel? Check out Stephanie's review of these two #makeup brands designed for travelers: https://t.co/tMrqfl37eY,2022-08-30 22:48:00+00:00,Argentina,0,1,0,https://twitter.com/bttpassport/status/1564746786975019008,"['travel', 'makeup']"
-1,SeoSkyclinic,FALSE,0,"Causes For Hair Loss

Life vicissitudes, including illness, emotional trauma, protein deprivation and hormonal changes like those in pregnancy, puberty, and menopause may cause hair loss. 

#haircare #hair #beauty #skincare #hairstyle #hairstyles #hairgoals #haircut https://t.co/rEYUl4vhQV",2022-08-26 03:36:12+00:00,Argentina,0,0,0,https://twitter.com/SeoSkyclinic/status/1563007375694389249,"['haircare', 'hair', 'beauty', 'skincare', 'hairstyle', 'hairstyles', 'hairgoals', 'haircut']"
1,MzTamJ_Smith,FALSE,176,Something about having good healthy natural skin is Hella sexy!! Guess that's what happens when you mind your business🙃 #MelaninMonday #melaninpoppin #Melanin #skincare #Skin #healthylifestyle #healthandwellness #healthy #healthcare #Health #water #glowingskin #GLOW #business,2022-08-30 01:45:39+00:00,Argentina,0,0,0,https://twitter.com/MzTamJ_Smith/status/1564429108997767170,"['MelaninMonday', 'melaninpoppin', 'Melanin', 'skincare', 'Skin', 'healthylifestyle', 'healthandwellness', 'healthy', 'healthcare', 'Health', 'water', 'glowingskin', 'GLOW', 'business']"
1,exploreterra20,FALSE,3110,"Believe in magic. 💅✨🌿 This clean nail polish line is 100% vegan and cruelty-free! 

Find it at terra20: https://t.co/1hGDomTdrn 

#cleanbeauty #nailart #y2knails #ecofriendly #beautytrends #vegan #smallbusiness #ottawa https://t.co/MCBgtKtfSq",2022-07-05 20:23:03+00:00,Argentina,0,1,1,https://twitter.com/exploreterra20/status/1544416587750539267,"['cleanbeauty', 'nailart', 'y2knails', 'ecofriendly', 'beautytrends', 'vegan', 'smallbusiness', 'ottawa']"
1,EngLifestyles,FALSE,7820,Confused by all the skincare products out there? These 5 simple and easy to follow tips will have the right skincare in your beauty routine in no time. #skincare #skincaretips #beautyroutine https://t.co/MBsxZth1Sq,2022-08-29 23:40:34+00:00,Argentina,0,0,0,https://twitter.com/EngLifestyles/status/1564397629248868353,"['skincare', 'skincaretips', 'beautyroutine']"
1,laradz_skincare,FALSE,4,"💖Beautiful skin requires commitment, not a miracle💖Erno Laszlo.
la radz Skincare - Glow everyday with la Radz!
WhatsApp +27 76 883 1111
#laradzskincare #acneproneskin #skincarespecialist #evenradiance #skinlove #skintype #facialcare #facialskincare #goldserum #womenskincare https://t.co/PqyaqfvLY3",2022-08-12 16:31:25+00:00,Argentina,0,0,4,https://twitter.com/laradz_skincare/status/1558129037033218048,"['laradzskincare', 'acneproneskin', 'skincarespecialist', 'evenradiance', 'skinlove', 'skintype', 'facialcare', 'facialskincare', 'goldserum', 'womenskincare']"
1,AnikeNatural,FALSE,6,"Salicylic acid foaming cleanser is suitable for all skin type. It's a chemical exfoliant that penetrates deep within the skin to rid it of all dirts while killing acne-causing bacteria.

#skincareproducts #skincareroutine #BBNaija7 #AlchemyOfSouls https://t.co/6n2W85jj4w",2022-08-29 13:10:30+00:00,Argentina,2,1,3,https://twitter.com/AnikeNatural/status/1564239067121913856,"['skincareproducts', 'skincareroutine', 'BBNaija7', 'AlchemyOfSouls']"
0,SugaringNYC,FALSE,105,"In need of a little extra self-care? Book an appointment at your favorite all-pink studio and we'll take care of you! 🥰

#choosechicago #chicagosugaring #chicagowax #chicagogram #dailyskincare #skinlove #vfacial #fannyfacil #vajacial #hydrojellymask #buttne #sugaringnyc https://t.co/5YM6WuS48G",2022-08-28 18:49:01+00:00,Argentina,0,0,0,https://twitter.com/SugaringNYC/status/1563961871971016711,"['choosechicago', 'chicagosugaring', 'chicagowax', 'chicagogram', 'dailyskincare', 'skinlove', 'vfacial', 'fannyfacil', 'vajacial', 'hydrojellymask', 'buttne', 'sugaringnyc']"
1,UGC_VEE,FALSE,179,"Here’s a UGC example of a hair product brand that I have recently fell in love with! As a former #hairstylist and now #contentcreator, I’ve learned my favorite content is #Haircare 
#UGCcreator #ugc #ugccommunity #haircarebrands #hairproducts #hairbrands https://t.co/REwU9pvaFW",2022-08-22 22:19:02+00:00,Argentina,0,0,0,https://twitter.com/UGC_VEE/status/1561840396749119493,"['hairstylist', 'contentcreator', 'Haircare', 'UGCcreator', 'ugc', 'ugccommunity', 'haircarebrands', 'hairproducts', 'hairbrands']"
0,_FaithLNorman,FALSE,66,🎵Snatched .. his soul 🎵 I am back !! @BigBossVette y’all shoutout to DFW local makeup artist @Tamar_Israel_ she did absolutely amazing I enjoyed being her model 💖💖 #model #makeup #makeupartist #DFW #FYP #explorepage #makeuptransformation https://t.co/g2tDVWWNUu,2022-08-01 18:46:16+00:00,Argentina,2,2,6,https://twitter.com/_FaithLNorman/status/1554176705949999104,"['model', 'makeup', 'makeupartist', 'DFW', 'FYP', 'explorepage', 'makeuptransformation']"
0,Amylbellx,FALSE,110,"Foundation: @rimmellondonUS 
Mascara: @maybellineNYUK 
Highlighter: @Primark / iconic london
Lipgloss; @SoapandGlory 
Concealer: @CollectionLove 
#makeup https://t.co/1Jxs1zG5lE",2022-08-30 19:48:45+00:00,Argentina,0,0,2,https://twitter.com/Amylbellx/status/1564701678040907776,['makeup']
0,LifestyleSoul,FALSE,11386,"Liberty London, The Ultimate Beauty Gift August 2022  #skincare https://t.co/D6naa5NCkP",2022-08-30 19:30:18+00:00,Argentina,0,0,0,https://twitter.com/LifestyleSoul/status/1564697035038670855,['skincare']
0,Innila3,FALSE,1,"Shop at Innila: https://t.co/LobPGVV10Y

Shop at Amazon: https://t.co/UWv0sPsCEG

Menel Activated Charcoal Soap Bathing Bar For Both Men and Women | Soap Bar for Acne, Eczema, Psoriasis, Face, Body | 100gm. 
#skincare #skincareroutine #skincaretips #soap #beauty https://t.co/vomRvPdFL2",2022-08-30 05:10:25+00:00,Argentina,0,0,0,https://twitter.com/Innila3/status/1564480636718526464,"['skincare', 'skincareroutine', 'skincaretips', 'soap', 'beauty']"
0,Xpressionsriya,FALSE,1,"Participanted in Bengal Beauty Fest,2022, Baruipur Kolkata "" And stood 2nd, it was a Great Experience.. 

Hope you Guys like it💕

#makeup #makeupideas #makeuplooks #makeupoftheday #makeupoftheday #makeuptransformation #makeuplife #westernlook #follobackforfolloback #folllowme https://t.co/UPMLnzC5je",2022-08-10 05:11:23+00:00,Argentina,0,2,1,https://twitter.com/Xpressionsriya/status/1557233125071077376,"['makeup', 'makeupideas', 'makeuplooks', 'makeupoftheday', 'makeupoftheday', 'makeuptransformation', 'makeuplife', 'westernlook', 'follobackforfolloback', 'folllowme']"
1,tbiju777,FALSE,13,"The beauty industry is forecast to reach $863 billion by 2024. What would your vision be as a start-up in the face of rapidly changing consumer needs, globalization and technology?

#beautytrends #shapeofbeauty #futurebeauty #beautyvision https://t.co/dOkeU36LBg",2022-06-24 11:15:02+00:00,Argentina,0,0,0,https://twitter.com/tbiju777/status/1540292409459970054,"['beautytrends', 'shapeofbeauty', 'futurebeauty', 'beautyvision']"
1,UluRx_,FALSE,54,"It's National Hair Loss Awareness Month! ✨ Don’t give up on fuller hair. Seek a solution that works for you! Contact UluRx now to schedule your virtual appointment and get your prescription. Link in bio. 💙
#UluRx #hairgrowth #hairlosstreatment #hairgoals #HairLossAwarenessMonth https://t.co/3D1qMsU1r3",2022-08-28 19:05:13+00:00,Argentina,0,0,0,https://twitter.com/UluRx_/status/1563965947987349505,"['UluRx', 'hairgrowth', 'hairlosstreatment', 'hairgoals', 'HairLossAwarenessMonth']"
0,ayushmanscs,FALSE,3,"We bring plethora of solutions to treat your skin back to its youthful charm and supple feeling! Call us on 82-1033-7162 / 88-0097-0668 &amp; get an appointment at Ayushman Skin &amp; Cosmetology Centre, Delhi.

#face #skin #skincare #skinrejuvenation #skincareroutines #ayushman #Delhi https://t.co/2osP3x8Uym",2022-07-28 06:16:41+00:00,Argentina,0,0,1,https://twitter.com/ayushmanscs/status/1552538517297074176,"['face', 'skin', 'skincare', 'skinrejuvenation', 'skincareroutines', 'ayushman', 'Delhi']"
0,ShreeRadheyGhee,FALSE,19,"Apply Consistently For Glowing Skin
Order Now Shree Radhey Desi A2 Gir Cow Ghee
For more information or to place an order; DM or Call us at 91-98289 64111
Explore through our website: (Link in Bio)

#shreeradhey #dairyfarm #srdf  #a2gircowghee #glowingskin #healthylifestyle https://t.co/aacr0nGbB5",2022-08-29 12:04:57+00:00,Argentina,0,0,0,https://twitter.com/ShreeRadheyGhee/status/1564222569661706241,"['shreeradhey', 'dairyfarm', 'srdf', 'a2gircowghee', 'glowingskin', 'healthylifestyle']"
0,18_budiono,FALSE,1,"#pinkfalsh,#makeup,#PINKFLASH Makeup Beauty Set The Hottest https://t.co/JHjA7rSVUG via @YouTube https://t.co/mqc5mQEE8m",2022-08-30 23:49:37+00:00,Argentina,0,1,0,https://twitter.com/18_budiono/status/1564762294529458176,"['pinkfalsh', 'makeup', 'PINKFLASH']"
1,FOREO,TRUE,11357,"Dewy skin in a bottle ✨

SERUM SERUM SERUM combines the #antioxidant power of #squalene and hydrating hyaluronic acid to firm, renew, and replenish skin - leaving you with a timeless radiance. 📷: @greenstoryblog

#skincare #serum #skincaretips https://t.co/c1y9Jh7lgn",2022-08-29 17:01:00+00:00,Argentina,3,1,15,https://twitter.com/FOREO/status/1564297073872232451,"['antioxidant', 'squalene', 'skincare', 'serum', 'skincaretips']"
0,DiversityNewsM,FALSE,845,"What You Need to Know When Choosing Hair Care Products?
#haircareproducts #haircareproductsthatwork #haircareproductsforwomen #haircare #haircaretips #haircareroutine #haircareprofessional #haircaretipsandproducts #hairproducts #hairproductsformyhairtype https://t.co/lYD5GXDLJa",2022-08-29 09:17:05+00:00,Argentina,0,0,0,https://twitter.com/DiversityNewsM/status/1564180327173611520,"['haircareproducts', 'haircareproductsthatwork', 'haircareproductsforwomen', 'haircare', 'haircaretips', 'haircareroutine', 'haircareprofessional', 'haircaretipsandproducts', 'hairproducts', 'hairproductsformyhairtype']"
1,bolddress,FALSE,1703,"These Hand Creams Will Instantly Soften Dry, Cracked Skin https://t.co/n78Apy6Hd1 #Fashion #Beauty",2022-08-30 22:49:44+00:00,Argentina,0,0,0,https://twitter.com/bolddress/status/1564747226118623233,"['Fashion', 'Beauty']"
0,tiffanyguth86,FALSE,518,Makeup by me #atlanta #makeup #norcross https://t.co/EffmX4hsQG,2022-05-30 18:00:10+00:00,Mexico,0,0,0,https://twitter.com/tiffanyguth86/status/1531334667328274433,"['atlanta', 'makeup', 'norcross']"
0,MyrianSilva8019,FALSE,16,"Mood domingo a noite 👻
.
.
.
.
.
#skincare 
#Domingo 
#iniciodesemana https://t.co/KJI5dtfUAL",2022-05-30 01:13:39+00:00,Peru,0,0,0,https://twitter.com/MyrianSilva8019/status/1531081370025578497,"['skincare', 'Domingo', 'iniciodesemana']"
1,DingsUSA,FALSE,23,"All-natural, scientifically formulated skincare that infuses the benefits of CBD to nourish from within.

https://t.co/uz53qrp7Bs

 #skincare #skincaretips #skincareaddict #skincareluxury #skincareroutine #skincareproducts #cbdskincare",2022-08-08 15:44:00+00:00,Argentina,0,0,0,https://twitter.com/DingsUSA/status/1556667550762618880,"['skincare', 'skincaretips', 'skincareaddict', 'skincareluxury', 'skincareroutine', 'skincareproducts', 'cbdskincare']"
-1,JInfo4us,FALSE,2480,"Former troubled child star, 36, goes bare while out with her new husband in London, plus more celebs without makeup in 2022
https://t.co/330YLE4zED
#makeup #beauty #makeupartist #fashion #love #mua #photography #like #beautiful #instagood #makeuptutorial #model #follow #style #in",2022-08-30 18:23:32+00:00,Argentina,0,0,2,https://twitter.com/JInfo4us/status/1564680233046999041,"['makeup', 'beauty', 'makeupartist', 'fashion', 'love', 'mua', 'photography', 'like', 'beautiful', 'instagood', 'makeuptutorial', 'model', 'follow', 'style', 'in']"
0,PrimeSiteUK,FALSE,8638,"#MonPure #skincare of London is a leading #scalp and #hair_health expert, with results-driven and award-winning products to nourish the #scalp and strengthen the #hair.

✨ SEE REVIEW : https://t.co/n7d4qp4tqu

🔎 SEE OFFER : https://t.co/ni47riXeXy https://t.co/KxKpQSiIjv",2022-08-30 19:21:04+00:00,Argentina,0,0,0,https://twitter.com/PrimeSiteUK/status/1564694711494918147,"['MonPure', 'skincare', 'scalp', 'hair_health', 'scalp', 'hair']"
1,mhaeymie,FALSE,55,"Whatever makes your soul happy, DO IT.

#happy #crownresidences #palawan #pilipinas #chubbygirl #filipina #pinay #beauty #wowpalawan @ The Crown Residences https://t.co/nu409LXzn7",2022-05-12 01:17:42+00:00,Israel,0,0,0,https://twitter.com/mhaeymie/status/1524559408952393734,"['happy', 'crownresidences', 'palawan', 'pilipinas', 'chubbygirl', 'filipina', 'pinay', 'beauty', 'wowpalawan']"
0,LWottagirl,FALSE,6,"Get compliments as smooth as your skin with the goodness of Shea Butter! 
Check out the Mousturizing Range rich in shea butter at https://t.co/EBVsI1gigt

#skincare #skincareroutine #skincareproducts #skincaretips #skincarejunkie #skincareproduct #skinecare #skincarefavorites https://t.co/Uq4pcG9Tha",2022-08-30 11:33:01+00:00,Argentina,0,0,0,https://twitter.com/LWottagirl/status/1564576924814671873,"['skincare', 'skincareroutine', 'skincareproducts', 'skincaretips', 'skincarejunkie', 'skincareproduct', 'skinecare', 'skincarefavorites']"
0,nexthealthpk,FALSE,8,"Tired of PCOS facial hair growth and using wax strips every other day? 

📍Visit: Hussain Chowk, Gulberg

🌐 Shop Online: https://t.co/0YskTZwahZ
 
☎️ Call: 042 32 600 100

#NextHealth #ForAHealthyLife #LaserHairRemoval #BalancedSkin #ClearSkin #HealthFirst #lahore https://t.co/X2AKvANL5P",2022-08-30 10:09:37+00:00,Argentina,0,0,0,https://twitter.com/nexthealthpk/status/1564555934202040322,"['NextHealth', 'ForAHealthyLife', 'LaserHairRemoval', 'BalancedSkin', 'ClearSkin', 'HealthFirst', 'lahore']"
0,Nicolle_ZM,FALSE,257,"a mish mash vlog: gym, food, tattoos, books &amp; makeup | Nicolle ZM Vlogs https://t.co/LaMkp483yw via @YouTube #gym #food #tattoos #books #makeup",2022-05-26 20:43:35+00:00,France,0,1,1,https://twitter.com/Nicolle_ZM/status/1529926242803367936,"['gym', 'food', 'tattoos', 'books', 'makeup']"
0,BLamberz,FALSE,865,"Day 2 of the 10 day #artchallenge,
as nominated by @FrankHelbigPho1 
 
Today i nominate nobody #photog #photo #foto #camera #photography #photogs #portrait #bnw #shotkit #model #beauty https://t.co/2b9bcfHF8z",2022-06-03 04:39:59+00:00,France,1,1,17,https://twitter.com/BLamberz/status/1532582845746753537,"['artchallenge', 'photog', 'photo', 'foto', 'camera', 'photography', 'photogs', 'portrait', 'bnw', 'shotkit', 'model', 'beauty']"
1,HFCNews,FALSE,44995,Living Leaf: A Living Cosmetic - A refreshing facial mist with a living plant that benefits your skin https://t.co/Mqz9dMMOmC #cosmetics #makeup #skincare #crowdfunding #Fundraising #health #healthy #beauty #organicskincare #organic #Organicpromotion https://t.co/FyAmAUPy7Z,2022-08-30 23:41:45+00:00,Argentina,0,0,0,https://twitter.com/HFCNews/status/1564760316361093120,"['cosmetics', 'makeup', 'skincare', 'crowdfunding', 'Fundraising', 'health', 'healthy', 'beauty', 'organicskincare', 'organic', 'Organicpromotion']"
0,bork_krystal,FALSE,104,"Thanks to @octoly &amp; @dermalogica for these amazing samples! Can't wait to try and review them!

#octoly #dermalogica #sample #review #skincare #skincareaddict #received #happy #happymail #happyskin https://t.co/qFYVeEzmDz",2022-08-27 01:37:17+00:00,Argentina,0,0,0,https://twitter.com/bork_krystal/status/1563339839730495493,"['octoly', 'dermalogica', 'sample', 'review', 'skincare', 'skincareaddict', 'received', 'happy', 'happymail', 'happyskin']"
1,RajasthanBeauty,FALSE,15,"Do not forget to pamper yourself

Book your appointment and dive into the best service 

#rajasthanbeautyparlourandintitute #rajasthanbeauty #pampering #selfcare #selflovery #haircutsforwomen #facialspa #skinroutine https://t.co/SkdqjTEnbL",2022-08-24 05:31:21+00:00,Argentina,0,0,1,https://twitter.com/RajasthanBeauty/status/1562311578468249600,"['rajasthanbeautyparlourandintitute', 'rajasthanbeauty', 'pampering', 'selfcare', 'selflovery', 'haircutsforwomen', 'facialspa', 'skinroutine']"
1,AgellumLife,FALSE,24,"Experience healthy, sun-kissed skin for a more radiant you.

#agellumlife #glow #dailyskincare #facecare #skinlove #skincareluxury #skincaretips #skincareroutines #skinroutine https://t.co/3wQJ6KPeUb",2022-07-08 15:01:05+00:00,Argentina,0,0,1,https://twitter.com/AgellumLife/status/1545422726097141768,"['agellumlife', 'glow', 'dailyskincare', 'facecare', 'skinlove', 'skincareluxury', 'skincaretips', 'skincareroutines', 'skinroutine']"
1,NeilSkincare,FALSE,33,"What’s your tips?

Mine is to spend a minute or two to massage in your cleanser to really clean the skin and get the blood circulating. 
#betterskincare #goodskin #skinroutine #skincaretips https://t.co/FMxoLmFMGi",2022-08-14 12:26:06+00:00,Argentina,0,0,0,https://twitter.com/NeilSkincare/status/1558792075092574209,"['betterskincare', 'goodskin', 'skinroutine', 'skincaretips']"
0,TaleahSings,FALSE,300,"Face card never declines my GAWD🦋✨
#TaleahTuesday 
-
Yes, I’m still listening to that lady‘s album daily😌

#face #serve #eatit #beat #makeuplover #create #naturalhair #spacebuns #beauty #petitemodel #creative #artist #entertainer #performer #jillofalltrades #TaleahSings https://t.co/bNhrtUCmWg",2022-08-30 23:13:03+00:00,Argentina,1,0,2,https://twitter.com/TaleahSings/status/1564753090494058498,"['TaleahTuesday', 'face', 'serve', 'eatit', 'beat', 'makeuplover', 'create', 'naturalhair', 'spacebuns', 'beauty', 'petitemodel', 'creative', 'artist', 'entertainer', 'performer', 'jillofalltrades', 'TaleahSings']"
